E1,E2,E3,E4,E5
-63,-2,-103,-138,-165
-72,1,-105,-130,-171
-74,5,-107,-124,-175
-69,5,-108,-122,-176
-60,2,-107,-124,-172
-52,-2,-105,-127,-164
-50,-6,-104,-130,-156
-54,-9,-104,-131,-151
-63,-12,-107,-131,-151
-74,-15,-111,-131,-155
-85,-20,-116,-134,-161
-96,-25,-119,-137,-165
-105,-26,-118,-138,-167
-110,-23,-115,-136,-167
-111,-16,-110,-130,-165
-107,-9,-107,-122,-165
-101,-6,-105,-115,-166
-98,-6,-105,-111,-169
-99,-10,-107,-111,-174
-105,-13,-110,-114,-177
-112,-15,-112,-118,-180
-115,-14,-115,-122,-180
-112,-12,-117,-126,-177
-107,-9,-119,-128,-173
-105,-7,-120,-128,-168
-107,-4,-120,-125,-164
-116,0,-119,-119,-162
-125,2,-117,-113,-163
-132,1,-116,-109,-165
-132,-3,-115,-107,-167
-128,-9,-114,-109,-170
-124,-14,-112,-111,-170
-124,-12,-110,-111,-170
-130,-5,-107,-108,-167
-139,4,-105,-103,-164
-149,12,-105,-98,-160
-156,13,-106,-95,-157
-160,8,-108,-95,-156
-160,0,-109,-96,-157
-157,-4,-110,-96,-160
-155,-2,-111,-94,-162
-156,5,-110,-89,-164
-160,13,-110,-83,-163
-167,17,-110,-81,-160
-174,15,-110,-83,-157
-177,8,-110,-91,-157
-173,-2,-112,-102,-161
-162,-11,-115,-113,-167
-150,-19,-121,-123,-175
-141,-25,-128,-128,-181
-141,-30,-136,-128,-185
-149,-34,-141,-126,-187
-164,-35,-143,-124,-189
-179,-31,-142,-122,-191
-188,-25,-137,-121,-193
-190,-18,-133,-120,-196
-186,-13,-130,-119,-199
-181,-12,-129,-116,-201
-179,-13,-130,-112,-202
-182,-14,-132,-108,-203
-187,-14,-133,-104,-203
-191,-14,-134,-102,-201
-193,-16,-135,-103,-199
-191,-22,-135,-105,-195
-188,-30,-133,-109,-192
-189,-36,-131,-112,-190
-194,-37,-127,-113,-190
-202,-33,-124,-112,-193
-209,-29,-123,-111,-196
-207,-29,-123,-109,-200
-195,-33,-126,-108,-202
-177,-40,-129,-108,-203
-162,-45,-132,-109,-202
-159,-44,-134,-111,-202
-169,-38,-135,-114,-201
-187,-31,-136,-119,-202
-203,-27,-136,-125,-203
-209,-29,-138,-131,-205
-203,-34,-139,-135,-208
-189,-39,-141,-136,-210
-177,-40,-142,-133,-211
-173,-38,-143,-128,-209
-176,-34,-143,-121,-204
-180,-32,-142,-115,-198
-180,-33,-140,-110,-192
-173,-36,-137,-107,-187
-165,-38,-135,-105,-186
-162,-38,-133,-105,-185
-168,-38,-131,-108,-186
-180,-38,-129,-111,-186
-192,-40,-127,-114,-185
-197,-41,-126,-116,-184
-195,-42,-127,-116,-183
-188,-40,-129,-114,-184
-184,-38,-132,-110,-184
-187,-35,-137,-107,-185
-194,-34,-142,-106,-184
-201,-34,-146,-108,-183
-201,-34,-151,-111,-180
-193,-34,-156,-114,-176
-178,-33,-161,-116,-171
-165,-32,-166,-117,-166
-160,-33,-168,-117,-159
-163,-36,-168,-117,-154
-173,-41,-166,-117,-150
-181,-46,-162,-116,-148
-182,-51,-159,-116,-149
-172,-56,-156,-115,-151
-153,-61,-154,-115,-152
-131,-66,-153,-115,-152
-112,-68,-151,-115,-150
-103,-67,-150,-113,-147
-101,-60,-148,-106,-145
-105,-52,-147,-97,-144
-107,-45,-147,-85,-144
-103,-42,-147,-76,-147
-93,-45,-146,-72,-150
-81,-49,-144,-74,-152
-71,-50,-140,-80,-152
-67,-45,-137,-88,-150
-69,-36,-133,-95,-147
-71,-29,-131,-100,-144
-69,-28,-129,-104,-142
-58,-34,-128,-110,-142
-41,-45,-127,-117,-143
-21,-54,-126,-126,-143
-6,-57,-126,-135,-143
-1,-55,-127,-142,-144
-5,-51,-128,-147,-146
-15,-49,-128,-151,-150
-25,-51,-127,-153,-158
-30,-55,-126,-154,-166
-30,-55,-126,-153,-173
-26,-48,-126,-150,-176
-23,-37,-126,-145,-176
-24,-26,-125,-140,-172
-30,-21,-123,-135,-167
-37,-23,-121,-131,-164
-42,-29,-119,-127,-162
-41,-35,-118,-123,-161
-35,-35,-118,-120,-162
-27,-31,-120,-119,-163
-23,-27,-120,-119,-166
-25,-25,-118,-120,-170
-33,-28,-115,-121,-176
-45,-35,-112,-121,-180
-53,-41,-110,-118,-184
-55,-45,-112,-115,-184
-50,-46,-116,-113,-184
-43,-47,-123,-114,-183
-41,-49,-128,-117,-183
-49,-53,-131,-122,-184
-66,-55,-132,-126,-184
-88,-55,-130,-126,-184
-107,-50,-126,-123,-181
-119,-43,-123,-119,-177
-122,-37,-120,-116,-173
-121,-32,-117,-114,-171
-123,-30,-116,-112,-170
-129,-27,-116,-110,-172
-139,-25,-116,-105,-174
-147,-21,-116,-99,-175
-149,-17,-115,-93,-176
-144,-14,-109,-89,-178
-135,-11,-97,-87,-181
-129,-7,-81,-86,-186
-130,0,-61,-85,-194
-138,11,-39,-81,-202
-151,21,-16,-74,-211
-163,30,7,-65,-217
-170,35,29,-56,-220
-172,39,50,-46,-220
-171,44,71,-37,-214
-170,51,89,-27,-205
-172,60,105,-16,-191
-178,66,120,-2,-173
-188,68,135,13,-151
-200,65,151,28,-126
-211,60,170,43,-97
-223,57,189,58,-66
-235,58,207,72,-31
-248,60,221,88,9
-262,59,230,105,55
-275,49,234,122,107
-283,29,233,140,163
-287,4,229,156,221
-286,-22,220,170,277
-285,-45,207,181,328
-288,-66,188,188,377
-297,-86,164,193,425
-308,-108,136,196,477
-319,-133,107,199,533
-325,-158,79,203,593
-327,-179,53,209,653
-327,-195,29,216,707
-330,-209,6,221,753
-338,-223,-17,224,787
-351,-239,-41,223,809
-364,-255,-65,216,819
-373,-268,-87,204,818
-373,-274,-108,188,806
-363,-274,-129,167,780
-345,-272,-154,142,741
-322,-273,-186,112,689
-300,-280,-225,78,626
-281,-293,-272,42,557
-267,-307,-323,6,488
-256,-321,-374,-28,424
-247,-332,-420,-60,369
-237,-340,-461,-91,319
-226,-346,-499,-123,272
-213,-347,-533,-156,219
-199,-344,-565,-189,158
-185,-334,-592,-219,91
-171,-320,-612,-243,24
-158,-305,-622,-258,-34
-146,-291,-621,-267,-81
-134,-279,-608,-271,-115
-125,-265,-588,-273,-141
-118,-249,-563,-272,-165
-114,-231,-535,-269,-188
-111,-215,-506,-265,-209
-107,-204,-476,-261,-226
-102,-200,-446,-259,-236
-98,-200,-416,-261,-241
-98,-200,-388,-264,-245
-106,-194,-365,-267,-253
-123,-183,-345,-265,-265
-149,-168,-326,-258,-278
-179,-156,-306,-246,-288
-208,-148,-283,-229,-288
-227,-144,-254,-212,-279
-230,-139,-222,-196,-262
-212,-130,-189,-181,-244
-172,-115,-159,-168,-229
-114,-98,-135,-156,-218
-43,-80,-116,-143,-210
39,-66,-100,-129,-201
130,-55,-82,-114,-188
226,-45,-62,-99,-170
324,-37,-41,-84,-151
414,-29,-22,-74,-135
490,-24,-8,-69,-124
544,-21,1,-68,-115
580,-21,7,-68,-106
603,-21,13,-67,-93
621,-20,23,-61,-75
636,-18,36,-53,-56
645,-16,49,-44,-39
641,-15,58,-38,-30
620,-15,62,-37,-28
586,-12,61,-39,-31
548,-6,59,-41,-35
518,4,58,-40,-38
500,15,56,-37,-42
491,23,52,-34,-50
479,24,43,-36,-65
452,18,25,-45,-89
401,9,-1,-64,-120
321,0,-32,-90,-155
215,-5,-65,-117,-190
92,-8,-98,-143,-222
-36,-11,-128,-162,-249
-158,-16,-152,-173,-269
-260,-24,-169,-177,-282
-333,-33,-177,-175,-286
-375,-39,-176,-171,-284
-384,-42,-169,-167,-278
-363,-42,-159,-164,-272
-320,-40,-152,-163,-268
-259,-40,-148,-163,-267
-191,-40,-147,-163,-269
-129,-41,-148,-163,-272
-81,-40,-148,-165,-273
-53,-36,-146,-167,-273
-44,-31,-143,-171,-273
-47,-27,-141,-175,-274
-53,-25,-140,-176,-275
-58,-25,-142,-175,-277
-61,-26,-144,-171,-277
-63,-26,-146,-166,-277
-66,-26,-147,-162,-276
-66,-28,-146,-160,-276
-62,-32,-144,-161,-277
-52,-40,-144,-163,-279
-41,-49,-145,-165,-280
-36,-57,-150,-167,-281
-40,-62,-158,-170,-281
-53,-64,-166,-175,-281
-66,-64,-172,-181,-282
-73,-63,-174,-187,-285
-69,-63,-173,-192,-290
-60,-64,-170,-194,-297
-51,-64,-168,-194,-303
-48,-64,-168,-194,-307
-50,-65,-170,-196,-308
-53,-66,-173,-200,-308
-49,-67,-176,-205,-308
-37,-66,-176,-206,-307
-20,-61,-174,-204,-306
-3,-54,-173,-198,-307
7,-48,-173,-192,-308
10,-45,-176,-190,-309
7,-50,-179,-191,-311
4,-59,-179,-196,-312
1,-69,-177,-201,-312
-1,-75,-172,-204,-311
-5,-77,-168,-202,-310
-12,-76,-167,-199,-309
-19,-76,-170,-194,-308
-25,-81,-176,-192,-310
-27,-89,-183,-193,-312
-25,-97,-188,-196,-317
-22,-100,-191,-203,-322
-22,-97,-193,-211,-329
-25,-89,-195,-220,-335
-32,-80,-198,-228,-338
-37,-73,-204,-234,-340
-38,-70,-210,-237,-339
-33,-69,-213,-236,-338
-21,-68,-213,-233,-336
-6,-68,-208,-229,-334
7,-69,-201,-226,-332
15,-73,-195,-224,-329
17,-81,-192,-223,-327
13,-90,-193,-224,-327
6,-99,-198,-227,-330
2,-106,-206,-233,-337
3,-113,-214,-241,-346
7,-120,-221,-249,-355
11,-126,-227,-256,-362
12,-131,-232,-260,-365
7,-131,-235,-259,-366
-2,-127,-237,-256,-365
-8,-119,-238,-252,-366
-8,-111,-239,-251,-368
0,-108,-240,-253,-370
10,-110,-242,-260,-370
17,-114,-246,-269,-367
14,-117,-248,-279,-363
1,-117,-250,-286,-357
-17,-115,-249,-291,-353
-31,-114,-247,-291,-352
-33,-116,-246,-288,-354
-24,-122,-246,-283,-358
-7,-128,-248,-278,-362
8,-131,-251,-274,-363
15,-132,-252,-273,-360
13,-130,-251,-274,-354
5,-129,-247,-275,-349
-3,-131,-244,-274,-345
-6,-134,-243,-270,-346
-5,-135,-245,-264,-349
-2,-133,-249,-258,-354
-1,-129,-254,-255,-357
-5,-126,-259,-257,-358
-11,-125,-262,-265,-358
-17,-128,-265,-274,-358
-17,-131,-269,-282,-360
-11,-132,-274,-287,-364
0,-130,-279,-288,-366
12,-127,-284,-286,-366
20,-127,-286,-285,-362
24,-130,-286,-286,-356
23,-138,-283,-288,-350
19,-146,-281,-292,-346
14,-152,-281,-297,-346
11,-155,-282,-301,-348
11,-156,-283,-304,-350
14,-158,-281,-305,-352
19,-162,-276,-304,-351
25,-166,-267,-301,-348
31,-166,-258,-297,-344
35,-161,-253,-294,-339
39,-151,-253,-293,-336
42,-141,-255,-293,-334
45,-134,-258,-293,-334
48,-132,-259,-291,-334
50,-136,-259,-288,-336
48,-143,-259,-283,-338
44,-149,-262,-280,-340
40,-154,-267,-279,-341
37,-157,-272,-280,-341
36,-158,-273,-281,-339
37,-158,-270,-280,-335
36,-157,-264,-277,-330
32,-156,-257,-274,-327
26,-156,-254,-273,-328
20,-159,-257,-275,-334
19,-165,-262,-278,-341
26,-174,-267,-281,-347
38,-182,-270,-281,-348
50,-185,-269,-278,-343
57,-181,-266,-271,-334
56,-172,-262,-263,-326
49,-160,-261,-257,-322
40,-151,-263,-253,-321
34,-147,-266,-252,-321
32,-147,-269,-253,-320
33,-148,-269,-254,-315
34,-150,-267,-254,-308
34,-153,-262,-253,-301
35,-156,-259,-253,-296
38,-162,-258,-254,-294
43,-170,-261,-258,-294
48,-178,-266,-266,-295
49,-185,-270,-275,-295
41,-191,-273,-283,-295
25,-196,-272,-287,-296
6,-202,-271,-287,-297
-9,-208,-270,-283,-298
-12,-213,-273,-276,-298
-3,-215,-279,-271,-296
13,-213,-285,-267,-293
29,-208,-291,-267,-287
37,-199,-293,-268,-282
36,-190,-291,-268,-277
28,-182,-289,-266,-273
19,-176,-288,-262,-270
13,-170,-288,-257,-268
14,-167,-289,-251,-265
19,-167,-289,-247,-261
28,-171,-285,-245,-255
36,-179,-279,-245,-248
44,-189,-273,-246,-241
49,-199,-269,-247,-233
48,-207,-269,-248,-228
41,-211,-272,-250,-224
26,-214,-274,-252,-222
6,-214,-275,-254,-221
-10,-214,-271,-255,-220
-16,-212,-266,-254,-217
-7,-208,-262,-250,-215
13,-201,-259,-243,-213
34,-194,-259,-236,-212
44,-190,-260,-233,-211
38,-189,-260,-233,-210
16,-190,-260,-237,-207
-9,-192,-259,-242,-202
-25,-191,-261,-245,-198
-22,-187,-264,-245,-195
-2,-181,-268,-242,-194
24,-178,-269,-237,-193
40,-182,-267,-232,-193
41,-191,-262,-229,-190
27,-205,-255,-229,-186
9,-220,-250,-230,-181
-1,-232,-249,-233,-176
2,-240,-253,-238,-172
13,-244,-258,-243,-169
22,-242,-261,-247,-168
20,-236,-260,-249,-167
4,-224,-256,-247,-166
-18,-211,-250,-243,-166
-37,-198,-245,-237,-165
-44,-189,-244,-230,-163
-38,-186,-246,-226,-160
-27,-189,-250,-222,-154
-18,-192,-253,-218,-148
-16,-193,-253,-215,-142
-21,-191,-251,-211,-137
-26,-188,-248,-207,-135
-29,-188,-244,-205,-133
-27,-192,-241,-202,-129
-22,-197,-238,-197,-123
-19,-202,-234,-191,-114
-19,-204,-230,-183,-105
-23,-203,-225,-177,-98
-29,-202,-222,-175,-96
-33,-204,-219,-180,-99
-34,-209,-217,-189,-104
-35,-213,-213,-198,-109
-35,-213,-208,-202,-110
-36,-205,-202,-199,-108
-38,-192,-195,-190,-103
-39,-179,-189,-178,-97
-41,-170,-186,-170,-91
-41,-167,-182,-166,-87
-41,-167,-179,-166,-84
-41,-166,-173,-166,-81
-42,-163,-168,-165,-78
-44,-158,-163,-161,-75
-50,-152,-160,-156,-72
-60,-149,-158,-155,-71
-72,-149,-158,-158,-70
-83,-152,-156,-165,-70
-88,-155,-153,-175,-73
-87,-159,-149,-182,-78
-80,-164,-146,-184,-84
-72,-169,-146,-181,-90
-70,-173,-148,-174,-94
-76,-174,-151,-165,-95
-88,-168,-154,-158,-93
-100,-158,-154,-153,-91
-105,-145,-153,-151,-91
-98,-135,-150,-152,-95
-81,-130,-145,-153,-101
-61,-128,-140,-155,-107
-45,-128,-133,-155,-110
-41,-125,-127,-154,-108
-51,-119,-122,-151,-103
-71,-112,-118,-148,-98
-96,-108,-116,-145,-97
-117,-110,-114,-143,-101
-130,-115,-110,-142,-108
-134,-122,-105,-140,-114
-133,-125,-99,-137,-118
-129,-125,-92,-133,-118
-126,-120,-86,-129,-116
-125,-115,-82,-125,-114
-124,-112,-79,-123,-115
-121,-111,-77,-121,-119
-117,-109,-76,-120,-126
-116,-105,-76,-119,-134
-118,-97,-77,-119,-142
-125,-87,-79,-119,-148
-133,-75,-82,-120,-153
-139,-65,-83,-123,-156
-139,-57,-81,-127,-158
-135,-52,-77,-131,-160
-131,-49,-72,-134,-162
-129,-51,-66,-135,-165
-131,-56,-62,-135,-167
-135,-63,-59,-134,-169
-138,-69,-59,-134,-171
-141,-71,-60,-135,-174
-144,-70,-60,-136,-177
-146,-66,-59,-137,-181
-148,-64,-55,-138,-186
-148,-63,-49,-140,-191
-145,-65,-44,-142,-196
-142,-63,-42,-145,-201
-143,-57,-43,-149,-206
-151,-46,-47,-152,-210
-164,-36,-54,-153,-215
-178,-32,-59,-152,-220
-186,-36,-62,-149,-225
-184,-47,-64,-147,-230
-176,-57,-64,-147,-233
-169,-60,-64,-151,-235
-166,-53,-64,-157,-235
-166,-41,-63,-163,-233
-166,-30,-61,-168,-231
-160,-28,-59,-171,-230
-149,-35,-58,-173,-229
-139,-47,-58,-175,-228
-140,-58,-60,-179,-229
-152,-64,-63,-182,-229
-172,-64,-65,-184,-231
-189,-62,-66,-182,-233
-194,-60,-65,-179,-235
-187,-58,-63,-175,-236
-171,-56,-61,-171,-235
-157,-50,-60,-168,-233
-151,-41,-60,-163,-230
-154,-32,-60,-157,-228
-162,-26,-60,-150,-228
-171,-25,-61,-145,-230
-178,-28,-61,-142,-233
-183,-32,-62,-143,-235
-184,-34,-63,-145,-235
-182,-32,-64,-148,-232
-175,-30,-65,-149,-228
-162,-29,-67,-150,-226
-148,-33,-69,-151,-227
-137,-40,-73,-153,-231
-134,-50,-76,-156,-236
-138,-58,-79,-160,-238
-148,-63,-81,-162,-237
-156,-66,-82,-163,-232
-158,-67,-82,-162,-226
-155,-66,-80,-160,-222
-148,-60,-78,-158,-222
-141,-51,-75,-157,-225
-138,-41,-73,-157,-231
-139,-32,-73,-158,-238
-146,-28,-75,-160,-244
-154,-29,-79,-161,-248
-162,-31,-82,-161,-249
-166,-32,-83,-157,-247
-164,-29,-82,-153,-243
-157,-24,-79,-147,-236
-148,-21,-74,-144,-230
-139,-23,-69,-141,-226
-133,-30,-64,-139,-224
-128,-39,-61,-137,-224
-123,-46,-58,-133,-225
-115,-47,-57,-127,-223
-103,-46,-57,-120,-217
-91,-44,-59,-114,-211
-83,-43,-62,-111,-205
-83,-44,-65,-110,-202
-91,-43,-68,-112,-202
-100,-39,-69,-115,-205
-105,-32,-71,-119,-207
-102,-24,-72,-121,-208
-91,-19,-74,-122,-208
-76,-16,-76,-118,-206
-63,-14,-76,-112,-203
-54,-10,-74,-104,-202
-50,-3,-70,-98,-203
-50,4,-66,-97,-205
-51,7,-64,-101,-208
-52,5,-63,-108,-211
-55,-3,-63,-116,-212
-57,-12,-64,-120,-211
-57,-21,-64,-119,-208
-52,-27,-63,-115,-202
-40,-31,-60,-110,-197
-23,-34,-56,-107,-195
-6,-39,-53,-106,-195
5,-42,-52,-107,-197
6,-41,-50,-107,-199
-1,-36,-49,-105,-197
-14,-26,-47,-102,-193
-27,-15,-44,-100,-186
-39,-6,-41,-98,-179
-48,1,-39,-98,-175
-55,5,-39,-97,-174
-61,9,-40,-95,-175
-66,14,-42,-91,-176
-67,17,-44,-86,-175
-65,17,-43,-82,-172
-57,12,-41,-81,-167
-47,3,-38,-82,-163
-39,-7,-35,-86,-161
-35,-14,-34,-89,-160
-40,-17,-34,-90,-160
-54,-17,-35,-89,-160
-74,-16,-36,-86,-158
-96,-15,-35,-80,-156
-111,-14,-33,-74,-152
-118,-12,-30,-68,-148
-115,-7,-27,-62,-143
-110,-1,-25,-57,-139
-110,5,-23,-51,-136
-121,7,-22,-46,-136
-142,8,-20,-41,-137
-168,8,-17,-36,-139
-193,11,-15,-32,-141
-210,18,-13,-31,-140
-216,25,-11,-33,-137
-216,29,-11,-38,-134
-213,26,-11,-46,-131
-213,17,-13,-56,-130
-216,4,-16,-64,-132
-222,-6,-19,-71,-135
-227,-11,-22,-75,-139
-229,-11,-23,-78,-141
-229,-9,-23,-80,-143
-229,-7,-23,-80,-145
-231,-8,-25,-78,-147
-235,-8,-28,-74,-149
-240,-7,-31,-69,-150
-243,-1,-33,-65,-150
-244,8,-31,-63,-147
-243,15,-27,-62,-145
-241,19,-21,-62,-143
-241,19,-15,-59,-141
-244,18,-12,-55,-141
-249,20,-11,-49,-139
-252,26,-12,-46,-134
-248,33,-12,-48,-128
-238,38,-12,-54,-121
-226,38,-11,-63,-116
-216,31,-9,-69,-113
-212,22,-7,-70,-112
-214,13,-5,-66,-112
-219,7,-2,-59,-111
-220,6,1,-53,-109
-217,7,3,-50,-108
-212,10,5,-49,-108
-209,15,5,-49,-110
-210,20,5,-48,-112
-215,27,7,-46,-112
-221,32,8,-43,-110
-223,35,9,-42,-106
-223,35,8,-43,-103
-222,35,4,-45,-103
-223,36,-3,-49,-106
-224,37,-9,-52,-110
-223,39,-13,-52,-112
-215,37,-14,-50,-112
-200,31,-11,-45,-108
-184,21,-7,-38,-105
-175,12,-2,-32,-105
-181,8,2,-29,-108
-198,10,5,-29,-113
-220,14,7,-34,-116
-234,16,9,-39,-115
-234,15,10,-42,-110
-221,12,11,-40,-102
-203,12,11,-35,-96
-192,17,11,-30,-94
-193,27,11,-27,-95
-204,38,12,-28,-98
-217,45,12,-33,-102
-226,44,12,-38,-103
-227,40,12,-39,-102
-224,37,11,-36,-99
-222,37,9,-31,-96
-225,42,8,-30,-94
-231,46,5,-36,-93
-237,46,1,-48,-94
-241,40,-5,-61,-97
-242,29,-14,-72,-101
-245,17,-23,-77,-107
-253,9,-32,-77,-113
-266,4,-39,-76,-119
-281,3,-43,-77,-125
-292,4,-44,-80,-128
-293,8,-40,-82,-128
-284,15,-34,-80,-125
-264,26,-25,-71,-119
-235,38,-16,-59,-113
-198,48,-8,-47,-107
-151,52,2,-38,-101
-88,51,14,-32,-92
-7,50,30,-24,-78
90,52,50,-13,-59
198,61,72,3,-36
306,73,92,18,-12
399,82,106,29,9
469,84,114,33,24
514,79,120,35,37
539,71,128,39,50
554,65,141,49,67
568,64,159,65,88
581,68,176,82,108
590,71,187,94,122
587,71,189,99,127
568,69,183,97,124
535,68,175,92,116
496,74,170,88,108
459,84,167,85,102
428,97,166,82,97
400,105,160,75,90
370,107,146,62,78
329,103,124,43,61
268,96,95,22,40
186,90,64,2,17
81,85,36,-16,-6
-40,80,14,-30,-25
-167,73,-2,-39,-40
-284,65,-10,-43,-50
-374,58,-10,-41,-54
-426,54,-4,-34,-51
-436,53,8,-26,-44
-410,54,21,-18,-34
-361,52,34,-14,-26
-300,48,44,-12,-19
-238,42,50,-11,-16
-182,41,52,-9,-16
-139,46,52,-6,-17
-116,55,50,-3,-19
-114,65,47,-1,-21
-129,71,44,-2,-22
-150,71,41,-4,-24
-164,68,40,-6,-24
-162,65,40,-6,-23
-145,67,42,-2,-21
-123,71,43,2,-17
-108,74,44,5,-13
-106,72,44,4,-9
-114,64,43,1,-8
-121,54,41,-5,-8
-121,46,40,-12,-11
-112,42,41,-20,-14
-101,42,42,-31,-16
-97,42,44,-43,-17
-103,41,47,-54,-16
-116,40,50,-60,-14
-127,40,52,-59,-14
-131,44,55,-48,-16
-127,51,57,-31,-18
-119,59,59,-11,-21
-113,65,59,5,-22
-112,67,59,17,-21
-113,68,59,24,-18
-114,69,59,29,-14
-109,71,61,35,-9
-99,73,64,42,-4
-88,71,70,51,3
-80,65,76,58,11
-77,58,82,63,20
-79,52,87,64,28
-84,50,89,65,35
-89,52,91,65,38
-93,54,93,65,39
-93,52,96,65,39
-89,46,99,64,38
-82,40,102,62,37
-75,40,104,58,36
-69,49,104,54,34
-67,65,104,53,33
-68,82,103,53,33
-70,94,103,56,34
-72,97,104,58,37
-73,95,105,59,41
-74,92,107,58,45
-74,91,111,57,48
-74,93,116,56,50
-69,93,121,57,51
-60,89,125,60,52
-48,80,125,64,53
-38,69,122,68,54
-34,62,117,70,56
-41,62,112,71,58
-56,67,110,71,59
-73,74,112,70,59
-86,79,116,70,58
-92,80,120,72,55
-91,79,121,75,54
-87,80,120,79,53
-85,84,117,81,52
-83,92,115,82,52
-79,99,115,81,51
-70,105,115,78,50
-57,108,115,74,49
-46,109,113,71,51
-46,108,108,70,55
-59,106,102,69,59
-80,101,99,70,63
-99,93,98,71,64
-104,84,101,74,62
-92,76,104,76,57
-71,71,106,76,53
-54,70,106,75,50
-52,70,102,70,50
-67,69,97,64,52
-90,69,94,58,55
-107,70,94,55,58
-108,75,98,57,60
-95,85,102,62,60
-78,95,105,69,59
-65,102,104,75,58
-63,102,100,77,56
-66,96,93,75,54
-64,89,89,70,51
-53,87,89,65,47
-33,90,94,59,41
-16,97,101,54,38
-11,101,108,50,37
-20,98,112,49,41
-38,89,113,51,50
-50,78,112,57,61
-44,71,113,65,71
-21,70,116,73,79
10,73,122,81,83
35,75,128,86,83
45,76,134,90,81
40,76,138,94,80
28,77,142,99,81
20,83,145,104,83
19,92,148,107,86
23,101,150,109,90
25,108,152,109,93
20,112,153,109,96
10,114,154,109,99
2,115,156,108,100
0,116,158,107,101
6,116,159,102,99
16,111,159,95,97
24,103,155,87,93
28,93,150,82,89
31,87,143,82,86
35,85,136,84,82
40,85,132,86,80
43,86,128,87,78
40,84,127,84,78
31,80,126,81,77
20,78,125,81,76
14,81,124,85,73
17,89,122,91,69
26,99,120,97,64
36,105,118,99,59
40,106,115,97,56
36,103,113,91,56
28,99,112,86,60
23,99,113,82,65
26,101,115,79,70
36,103,115,78,75
49,99,114,76,78
59,90,110,73,80
62,79,105,70,81
59,71,103,66,83
53,71,103,62,85
48,75,106,57,88
46,79,111,54,91
48,78,114,54,94
53,71,114,56,95
60,62,111,62,95
64,59,106,70,94
66,66,104,76,94
62,79,104,81,97
51,94,108,85,102
38,103,114,88,110
27,106,121,93,117
23,105,127,97,122
27,104,131,100,125
39,105,132,100,125
50,105,131,96,124
55,102,128,90,123
49,93,125,86,122
35,80,124,85,122
21,69,124,88,120
13,66,127,92,117
17,72,131,96,112
30,82,135,99,106
46,89,136,101,101
56,89,135,102,96
57,85,132,103,93
49,81,130,103,90
38,82,129,103,88
31,91,129,102,86
31,103,132,100,85
40,112,135,97,84
51,115,139,94,85
61,113,142,93,86
66,111,144,92,86
66,113,145,92,86
65,120,144,93,85
64,126,143,92,84
68,128,141,91,82
74,123,139,90,80
83,113,138,90,78
92,103,137,91,76
99,96,137,94,75
102,93,136,97,77
104,93,134,100,81
103,93,133,103,86
102,92,132,106,91
100,92,133,110,94
94,95,135,113,94
86,101,138,115,92
75,109,142,116,89
66,116,144,115,85
61,120,146,115,84
64,124,146,116,85
72,128,146,119,87
84,133,147,121,90
92,137,148,121,90
94,138,152,118,87
87,136,157,112,80
75,132,166,105,71
61,129,178,101,64
52,132,193,101,59
51,140,214,107,58
56,150,238,117,58
64,160,264,129,58
68,167,291,142,57
64,173,316,155,57
53,182,338,169,62
39,195,357,184,75
27,209,373,199,95
21,220,389,214,121
21,224,404,229,150
21,222,421,244,179
15,218,438,260,208
0,216,457,277,238
-19,218,475,294,272
-35,221,492,310,311
-43,220,505,323,353
-41,211,511,333,397
-36,193,510,342,443
-35,171,501,352,493
-44,150,488,365,549
-62,131,474,380,609
-84,114,461,396,671
-104,93,449,410,732
-121,67,435,420,789
-134,38,417,427,842
-146,10,391,429,893
-156,-13,360,429,944
-164,-29,326,429,994
-167,-43,293,428,1040
-164,-57,264,429,1077
-158,-75,239,431,1100
-152,-93,217,432,1108
-149,-109,196,431,1101
-149,-118,176,424,1080
-153,-121,153,409,1049
-158,-123,126,385,1008
-163,-128,94,352,959
-167,-135,54,313,904
-167,-145,10,271,844
-161,-152,-38,230,783
-147,-156,-86,193,723
-127,-159,-132,161,667
-104,-164,-174,135,613
-86,-171,-214,110,559
-76,-179,-253,84,503
-74,-184,-289,55,442
-75,-179,-320,24,376
-72,-166,-341,-7,309
-62,-147,-349,-32,245
-47,-127,-343,-48,192
-34,-109,-327,-54,151
-28,-95,-306,-52,121
-32,-82,-282,-46,98
-39,-68,-259,-41,79
-41,-54,-234,-38,61
-34,-42,-207,-36,44
-18,-32,-176,-34,32
1,-24,-143,-29,26
14,-14,-108,-21,25
16,0,-76,-12,27
9,18,-46,-6,27
-1,36,-19,-2,26
-7,48,4,0,21
-9,52,25,4,17
-8,51,43,11,15
-8,48,60,24,16
-13,50,74,39,19
-23,58,86,53,22
-35,69,95,62,24
-47,80,101,68,25
-57,87,106,71,26
-65,90,110,73,28
-71,90,114,77,33
-73,90,119,81,38
-70,92,123,86,41
-61,94,128,89,41
-47,95,132,92,38
-32,95,134,94,32
